"_time",102,108,109,110,112,114,140,141A,142B,143,149B,150,150A,151,155B,155D,158,164,164A,166,168,168A,200E,200SW,200WE,202,203,205,206,214,242,246,250,250B,250C,253,255,257,258,260,261A,268,270,274,278,300,300SE,302,302A,303,304,304B,304D,304J,305,306,308,319,321,323,325,325M,341,342,345,"345?",345A,345B,345C,345D,345N,345S,346,348,350,351,352,354,360,364,366a,402,403,404,404L,409,411,412US,441,442,445,452,C200WW,C300WW,C400NE,MallStage,ODNorth,ODSE,ODSW,P100W
"2020-08-10T13:00:00.000-0700",19,15,1,15,11,6,2,6,2,9,9,2,4,4,0,4,11,13,12,5,5,7,11,21,7,53,19,8,6,5,11,16,12,12,11,0,2,5,2,2,36,12,8,1,6,3,4,4,4,2,14,7,7,7,2,7,20,4,4,0,4,4,1,0,4,4,1,2,5,5,2,4,1,6,2,7,8,1,1,0,1,1,12,2,1,2,1,0,5,5,1,1,14,12,0,19,67,24,14,18
"2020-08-10T14:00:00.000-0700",17,15,1,13,11,3,4,5,3,9,14,4,3,6,2,7,18,12,14,3,3,5,8,17,10,47,17,5,4,2,11,13,9,9,11,1,2,7,4,0,33,18,6,4,4,6,9,4,2,3,14,4,9,7,3,7,11,0,2,1,10,6,5,2,1,1,4,10,4,2,9,3,0,7,1,11,6,3,5,1,2,3,11,5,5,1,2,0,2,5,2,1,17,13,1,16,66,18,10,22
"2020-08-10T15:00:00.000-0700",23,13,0,18,9,4,0,2,0,10,19,4,7,6,1,5,20,13,15,5,8,7,6,10,4,47,8,2,9,4,4,6,5,1,8,1,1,6,2,1,40,24,8,3,7,6,6,2,1,3,10,6,7,5,3,7,18,1,3,0,6,11,2,2,2,3,2,9,4,3,3,2,0,5,2,7,3,3,3,2,3,1,8,2,3,2,2,0,0,1,0,1,19,6,0,16,87,17,11,9
"2020-08-10T16:00:00.000-0700",20,18,1,17,10,7,1,6,3,5,6,4,4,1,1,0,8,7,8,5,2,4,8,13,4,50,13,4,7,4,4,12,9,3,10,0,2,9,5,0,26,16,4,1,5,5,9,3,0,0,11,9,6,7,2,4,20,2,1,0,3,7,1,2,0,1,0,5,2,0,1,1,1,3,0,5,1,4,4,2,3,0,7,0,0,1,0,1,1,2,0,0,13,6,0,20,65,14,8,12
"2020-08-10T17:00:00.000-0700",13,6,0,8,9,4,1,4,1,4,2,0,1,1,1,2,6,5,6,5,0,2,3,8,4,25,6,1,6,3,0,5,3,1,1,0,0,4,3,1,16,9,4,1,2,0,3,6,0,2,9,3,5,4,3,4,11,0,4,0,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5,1,1,0,0,1,0,1,0,0,14,7,0,26,44,19,14,15
"2020-08-10T18:00:00.000-0700",7,5,0,3,4,3,0,0,0,3,1,0,0,1,0,3,3,2,2,2,3,1,1,20,1,15,7,3,5,2,2,1,7,3,4,0,0,2,1,0,9,4,2,0,0,0,4,1,0,2,8,1,1,1,2,4,5,0,1,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,1,0,0,1,6,0,0,1,1,0,0,4,0,0,10,8,0,41,29,43,28,6
"2020-08-10T19:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,29,2,9,12,1,0,1,2,1,7,3,1,0,0,1,0,0,9,2,2,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,11,1,0,0,0,0,0,5,0,0,2,0,0,45,26,58,33,7
"2020-08-10T20:00:00.000-0700",0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,2,2,2,2,2,2,2,2,19,0,6,10,3,1,2,0,0,7,5,2,0,0,0,2,0,7,4,1,2,0,1,1,0,0,1,1,1,2,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1,1,0,33,20,36,24,7
"2020-08-10T21:00:00.000-0700",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,5,1,0,0,0,4,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1,0,0,29,9,23,14,1
"2020-08-10T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,4,2,0,1,1,0,5,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,9,11,8,1
"2020-08-10T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,8,0
"2020-08-11T00:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,0
"2020-08-11T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0
"2020-08-11T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0
"2020-08-11T03:00:00.000-0700",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-08-11T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020-08-11T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,2,1,0,2,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,6,1
"2020-08-11T06:00:00.000-0700",1,1,0,1,0,0,0,1,1,1,7,0,1,3,0,3,8,4,9,4,2,2,2,15,1,6,8,2,0,0,1,1,4,3,1,0,0,4,0,1,8,9,5,2,0,2,2,0,0,0,1,1,0,1,0,2,2,2,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,1,0,0,0,3,0,0,0,0,0,24,26,19,12,7
"2020-08-11T07:00:00.000-0700",0,1,0,2,2,0,1,3,4,6,13,2,4,6,0,3,19,14,14,7,4,4,11,19,4,15,15,6,2,3,3,12,18,8,12,1,1,3,8,1,17,22,9,3,1,4,8,2,0,4,4,1,2,3,2,0,2,3,2,0,5,5,2,4,1,1,0,0,2,1,0,1,1,3,1,1,5,2,1,0,1,1,14,1,3,1,0,0,0,5,0,0,8,8,0,44,49,29,15,14
"2020-08-11T08:00:00.000-0700",10,8,0,9,10,3,4,7,5,7,10,1,3,6,0,3,15,11,11,5,2,4,14,20,5,29,10,7,4,4,8,8,6,5,5,1,1,5,5,1,19,20,11,3,1,7,7,3,1,4,14,7,8,7,5,2,7,5,4,3,4,7,5,4,2,1,3,1,4,3,4,1,1,3,2,3,1,1,2,0,1,0,15,1,1,2,2,3,0,1,0,0,15,10,0,38,51,23,12,20
"2020-08-11T09:00:00.000-0700",13,11,0,14,10,3,0,6,1,9,16,0,2,11,0,6,21,17,17,14,9,11,15,19,11,45,13,6,4,8,4,8,4,2,4,2,3,8,9,1,23,19,12,5,4,7,6,6,3,3,12,5,6,7,3,3,5,1,4,2,7,6,1,1,2,1,2,0,2,0,0,0,0,1,1,2,0,7,3,0,1,1,13,3,1,1,1,1,0,0,0,0,11,15,0,28,38,24,11,18
"2020-08-11T10:00:00.000-0700",16,9,1,15,12,6,6,12,9,17,9,8,8,6,1,3,14,13,20,7,10,9,22,26,21,41,25,6,9,5,18,29,17,11,10,1,3,8,11,1,30,24,10,4,4,13,8,2,4,4,12,6,4,9,4,6,9,4,4,2,7,3,3,2,3,1,0,3,6,0,5,3,0,1,1,6,2,5,4,1,3,0,13,0,2,1,0,2,2,5,1,0,10,9,0,33,44,27,10,27
"2020-08-11T11:00:00.000-0700",18,14,0,12,13,7,11,28,21,47,21,2,4,10,0,2,20,14,21,10,4,8,19,16,25,64,33,7,11,4,29,36,20,11,9,1,6,10,13,0,46,24,17,7,4,14,16,6,3,4,9,4,4,7,4,7,13,3,7,1,6,5,3,0,1,1,1,0,4,3,4,1,2,6,2,6,3,4,3,2,2,2,16,2,3,3,1,1,4,2,1,2,13,8,1,26,71,28,14,46
"2020-08-11T12:00:00.000-0700",27,15,3,18,16,8,1,10,11,44,18,2,8,8,2,7,26,16,16,12,9,7,15,22,20,65,33,6,14,8,26,27,10,7,10,0,3,10,12,1,50,23,11,5,3,6,16,3,2,5,11,3,5,6,1,8,24,1,6,1,6,5,1,5,2,1,4,4,2,2,2,1,3,7,1,5,1,6,4,1,1,1,9,0,2,0,1,1,2,4,0,1,24,12,0,29,85,26,13,30
"2020-08-11T13:00:00.000-0700",24,19,0,20,19,12,0,6,4,8,12,3,8,4,2,5,17,16,15,7,4,5,15,26,9,49,16,4,13,5,9,7,5,2,6,1,4,9,8,1,28,13,11,3,3,10,8,7,4,6,15,9,7,11,8,4,18,3,4,1,6,7,4,3,2,1,0,0,5,5,1,2,3,4,1,7,2,5,6,2,3,0,14,0,0,0,2,1,2,2,1,1,21,16,2,19,57,20,10,16
"2020-08-11T14:00:00.000-0700",23,19,1,22,21,6,1,9,6,6,11,4,9,5,2,5,15,12,8,6,3,3,12,20,6,45,17,5,8,5,9,12,10,2,8,3,2,6,9,1,15,9,9,4,3,4,8,4,1,5,22,8,9,8,4,8,20,3,3,2,8,7,2,0,1,2,0,1,4,3,3,1,1,3,1,8,2,1,3,0,1,0,11,1,1,0,1,4,1,4,1,2,22,12,1,20,35,24,8,19
"2020-08-11T15:00:00.000-0700",19,11,0,10,9,2,0,4,4,7,17,3,6,2,2,5,20,14,14,7,7,6,13,16,4,42,13,3,10,3,7,10,6,6,11,1,0,5,7,2,19,15,6,3,4,4,6,3,0,3,10,8,8,8,3,2,22,2,3,1,5,7,3,1,1,2,0,0,3,2,1,1,1,5,1,0,4,2,2,1,1,2,9,3,2,1,0,2,2,3,2,2,15,9,0,15,37,21,8,16
"2020-08-11T16:00:00.000-0700",13,14,0,5,6,2,0,6,3,4,10,1,2,3,1,1,13,9,11,3,2,4,6,13,3,33,11,2,6,3,3,5,5,2,4,0,1,4,3,0,20,13,9,0,2,2,9,6,1,6,10,3,5,7,3,3,13,2,6,2,5,4,0,2,0,2,0,0,1,1,0,0,0,4,0,1,1,0,1,1,0,0,10,0,2,0,0,1,1,2,0,1,14,13,0,18,49,17,10,14
"2020-08-11T17:00:00.000-0700",10,13,2,6,7,1,1,6,1,5,11,1,3,3,2,2,11,8,11,6,2,4,5,16,2,19,7,2,4,2,6,6,7,3,3,0,1,2,5,1,11,15,5,2,3,3,2,1,0,0,3,0,2,4,1,2,6,2,1,1,4,4,0,3,0,1,1,2,2,3,0,0,0,2,0,2,0,1,2,0,1,1,9,2,1,1,1,2,0,1,0,0,13,2,1,33,50,25,16,8
"2020-08-11T18:00:00.000-0700",3,3,0,3,3,0,0,0,0,0,1,0,0,1,0,0,1,5,4,4,0,0,1,28,2,20,18,3,5,2,1,0,9,5,1,0,0,4,1,0,12,8,4,3,0,0,3,2,0,1,5,0,2,0,0,5,3,2,1,0,1,5,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,16,0,0,0,0,1,0,6,0,0,12,4,0,57,58,53,30,10
"2020-08-11T19:00:00.000-0700",0,0,0,0,0,0,0,0,0,2,3,1,2,1,2,1,2,3,2,2,1,1,2,25,0,6,12,5,0,0,1,0,5,4,1,0,0,1,2,0,6,6,3,0,3,0,1,0,0,0,1,0,1,0,0,0,5,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,41,28,33,26,8
"2020-08-11T20:00:00.000-0700",0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,2,3,3,1,0,0,1,18,3,5,6,2,0,0,0,0,3,0,1,0,0,1,1,1,6,5,2,1,1,0,3,0,0,0,1,1,0,1,0,0,2,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,3,0,0,1,1,0,31,23,25,15,3
"2020-08-11T21:00:00.000-0700",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,1,1,1,1,1,0,5,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,17,11,12,9,2
"2020-08-11T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,3,9,6,2,1
"2020-08-11T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,1
"2020-08-12T00:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0
"2020-08-12T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2020-08-12T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1
"2020-08-12T03:00:00.000-0700",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2020-08-12T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,1,1,1,0,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,8,5,5,5,0
"2020-08-12T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,1,0,1,0,7,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,14,6,9,7,0
"2020-08-12T06:00:00.000-0700",0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,3,8,8,8,3,2,2,6,15,3,4,6,6,0,0,1,1,7,3,2,0,0,3,0,0,8,13,6,3,0,2,1,1,0,1,2,1,0,2,1,0,1,0,1,0,2,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2,1,0,26,24,26,19,8
"2020-08-12T07:00:00.000-0700",1,1,0,3,2,0,1,3,3,5,14,0,4,8,2,6,17,14,15,8,7,6,17,30,2,17,8,6,0,0,1,5,10,6,8,0,1,10,8,1,13,28,15,4,3,8,1,4,0,2,6,1,3,3,3,3,2,3,1,0,4,5,0,2,1,1,0,0,3,0,1,1,0,0,0,2,1,4,3,2,1,1,15,1,1,2,2,0,1,6,1,0,7,3,0,42,40,37,23,14
"2020-08-12T08:00:00.000-0700",11,12,0,9,10,4,0,7,6,7,13,0,3,12,0,7,19,14,18,9,8,8,15,22,6,29,11,5,2,2,9,11,9,7,8,0,2,8,6,2,23,20,15,5,5,7,9,4,1,7,12,6,4,7,5,2,8,0,3,0,3,12,1,2,1,1,0,0,3,3,2,2,3,5,1,2,0,3,4,1,1,2,16,2,4,1,0,0,1,4,1,1,18,13,0,33,55,23,10,18
"2020-08-12T09:00:00.000-0700",19,18,0,15,11,7,1,7,6,7,12,3,5,14,0,2,23,19,14,11,8,6,20,15,14,39,19,1,4,3,10,17,17,9,11,5,4,5,13,0,35,26,17,5,8,7,7,5,2,5,10,6,6,8,4,4,10,1,6,1,4,6,2,0,1,2,0,0,4,0,3,0,1,8,3,6,3,4,5,0,1,0,9,2,3,3,1,0,0,0,1,1,10,11,0,32,54,25,10,17
"2020-08-12T10:00:00.000-0700",22,16,0,13,10,6,2,11,10,18,10,1,8,7,3,3,21,15,19,12,1,5,22,11,18,37,17,2,7,3,17,14,15,9,13,3,5,9,12,3,20,16,14,4,5,13,5,5,4,7,7,7,5,7,4,1,13,1,5,1,9,4,3,0,7,1,3,1,8,1,9,7,2,7,5,9,5,3,4,1,2,2,16,3,5,2,4,1,4,3,0,0,14,10,1,26,48,15,6,17
"2020-08-12T11:00:00.000-0700",21,13,1,15,8,8,5,27,18,49,14,2,8,9,0,7,19,16,18,9,2,4,32,29,26,57,33,2,11,3,30,30,14,12,12,2,2,19,26,1,48,24,13,6,7,13,18,4,1,3,11,2,8,8,6,4,17,2,3,2,6,3,2,1,15,3,0,0,3,1,13,10,1,6,1,15,2,4,5,5,4,2,22,5,3,2,4,3,6,5,1,1,17,10,0,36,79,34,17,33
"2020-08-12T12:00:00.000-0700",23,12,2,11,6,3,3,9,12,42,11,2,3,6,2,5,13,13,18,8,11,9,59,23,35,65,25,3,8,2,23,36,21,12,17,0,4,18,45,8,50,32,14,9,14,6,13,4,1,4,11,7,6,10,4,7,22,4,6,2,5,5,5,1,0,0,3,3,5,2,0,1,2,7,3,6,6,5,3,2,3,1,13,3,3,3,1,0,2,3,1,2,12,10,0,39,84,34,17,34
"2020-08-12T13:00:00.000-0700",22,22,1,11,11,6,1,12,4,11,11,3,6,5,2,3,18,11,14,10,8,8,29,13,15,51,21,2,9,3,11,14,23,9,14,3,2,11,29,3,24,16,15,2,4,6,6,3,3,1,21,10,8,10,3,5,16,1,3,1,6,7,3,1,2,2,0,0,6,2,1,1,3,7,2,6,6,3,5,2,2,1,5,1,2,1,0,3,1,3,0,0,24,13,0,21,64,25,9,14
"2020-08-12T14:00:00.000-0700",21,19,1,15,15,10,1,8,3,10,11,5,7,6,1,4,22,13,17,4,6,6,22,12,10,41,16,3,10,5,12,12,13,8,10,1,2,16,16,1,28,25,12,2,4,9,10,7,3,2,15,4,10,8,5,6,11,2,8,2,8,7,2,0,2,1,4,1,10,0,2,0,1,8,5,2,8,3,3,0,2,0,7,1,1,1,0,1,2,1,1,0,19,16,0,21,42,12,9,18
"2020-08-12T15:00:00.000-0700",16,14,1,9,10,7,0,5,2,10,13,2,10,6,1,7,15,12,15,5,6,3,21,14,9,34,10,3,6,4,7,7,8,9,9,2,3,7,17,1,13,21,7,4,5,3,3,4,3,0,10,5,4,5,3,6,13,1,5,1,8,3,1,2,0,4,0,0,1,0,0,1,2,4,0,3,1,1,2,0,1,0,7,1,1,1,0,0,1,1,0,0,11,6,0,15,38,17,8,11
"2020-08-12T16:00:00.000-0700",19,13,1,8,8,5,0,4,3,2,5,2,4,1,0,1,14,10,8,9,4,3,14,13,1,28,7,2,7,2,6,6,6,5,10,0,0,6,10,2,13,19,5,1,3,5,4,4,0,2,12,3,6,7,2,6,10,3,4,1,5,8,0,1,0,0,0,0,5,1,0,0,1,4,4,4,7,3,4,2,2,0,10,1,1,4,0,0,1,3,1,1,17,8,1,22,57,14,5,9
"2020-08-12T17:00:00.000-0700",11,8,1,8,8,4,1,2,0,2,6,1,1,1,0,1,7,6,5,2,0,0,14,8,6,27,11,1,6,6,5,3,1,3,2,0,0,5,11,1,17,13,3,2,3,2,3,3,0,5,7,2,3,3,3,5,7,1,0,0,3,5,0,1,0,0,1,1,1,0,0,0,0,2,0,3,1,0,0,0,0,0,6,1,1,4,0,0,0,3,0,0,14,3,0,22,61,17,11,16
"2020-08-12T18:00:00.000-0700",3,2,0,2,7,0,0,1,0,3,4,1,1,1,1,1,4,1,3,1,0,0,9,23,4,19,13,2,1,1,6,1,9,5,3,1,0,4,6,2,16,5,6,2,2,2,4,1,1,0,7,1,0,0,1,4,3,1,1,0,1,5,0,5,0,0,0,0,2,0,0,0,0,1,0,2,7,0,0,0,0,1,11,0,0,0,1,1,2,5,0,1,11,4,0,41,45,39,21,9
"2020-08-12T19:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,2,1,1,1,1,39,1,10,9,3,0,0,1,0,6,10,1,0,0,0,0,0,2,6,0,0,0,0,2,0,1,2,2,0,0,1,2,0,2,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,0,0,0,15,1,0,0,0,1,0,6,0,0,0,1,0,65,27,63,41,5
"2020-08-12T20:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,2,21,0,2,6,3,0,0,0,1,9,3,0,0,0,1,0,0,1,3,0,0,0,0,1,0,1,1,1,1,0,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,45,17,49,33,3
"2020-08-12T21:00:00.000-0700",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,2,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,13,5,14,13,0
"2020-08-12T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,0,1,0,1,0,1,0,0,1,0,0,5,11,9,4,2
"2020-08-12T23:00:00.000-0700",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,2
"2020-08-13T00:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,2,1,1,1
"2020-08-13T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1
"2020-08-13T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,2
