"_time",102,108,109,110,112,114,140,141A,142B,143,149B,150,150A,151,155D,158,164,164A,166,168,168A,200E,200SW,200WE,202,203,205,206,214,242,246,250,250B,250C,253,255,257,258,260,261A,268,270,274,278,300,300SE,302,302A,303,304,304B,304D,304J,305,306,308,319,321,323,325,325M,341,342,345,"345?",345A,345B,345C,345D,345N,345S,346,348,350,351,352,354,360,364,366a,402,403,404,404L,409,409A,411,412US,441,442,452,C200WW,C300WW,C400NE,C400WW,MallStage,ODNorth,ODSE,ODSW,P100W
"2019-08-16T00:00:00.000-0700",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,3,1,2,0
"2019-08-16T01:00:00.000-0700",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,5,1,1,1,0
"2019-08-16T02:00:00.000-0700",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"2019-08-16T03:00:00.000-0700",0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
"2019-08-16T04:00:00.000-0700",0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,1,4,3,2,3,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"2019-08-16T05:00:00.000-0700",0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,4,4,1,3,5,5,6,0,6,3,4,0,0,1,1,1,1,3,0,0,3,0,0,7,5,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,8,16,6,2,2
"2019-08-16T06:00:00.000-0700",11,1,0,6,7,4,1,4,5,8,8,0,1,3,0,8,14,14,5,1,7,9,12,1,19,10,8,2,0,1,2,0,2,8,2,0,5,4,0,9,18,13,4,6,5,21,1,0,1,12,2,0,0,2,5,4,1,0,1,0,9,1,1,5,1,0,0,1,0,15,0,0,0,0,26,0,3,4,2,2,0,11,1,0,0,0,0,1,1,1,0,10,11,1,0,25,46,10,4,6
"2019-08-16T07:00:00.000-0700",40,7,1,22,12,9,3,16,10,15,15,8,4,7,2,18,20,15,7,4,12,44,42,16,86,34,14,11,12,20,31,11,21,40,8,9,25,17,3,56,29,25,15,14,3,85,3,0,4,15,15,7,4,2,4,14,3,5,1,2,4,4,4,2,4,18,7,4,1,16,2,2,5,0,65,3,7,3,5,9,4,24,6,0,1,6,8,1,6,4,1,15,7,1,2,65,150,29,18,35
"2019-08-16T08:00:00.000-0700",43,12,1,21,18,6,9,27,15,89,34,19,8,7,4,23,27,17,7,7,15,74,68,30,162,62,26,20,20,37,46,19,39,53,12,14,51,28,3,114,57,56,26,29,12,132,10,13,7,21,29,10,10,4,14,20,5,4,3,21,19,7,6,30,14,25,9,9,9,42,43,3,16,8,94,3,21,6,5,9,11,52,23,6,21,8,20,8,27,6,3,25,25,1,9,124,277,49,26,58
"2019-08-16T09:00:00.000-0700",34,16,1,28,21,9,10,35,13,94,32,17,13,14,8,29,31,23,11,14,19,76,81,30,144,60,30,15,24,19,47,22,48,69,4,5,42,27,6,86,48,46,31,36,6,116,22,16,14,36,23,13,18,26,16,14,10,14,3,34,37,14,14,34,15,12,2,9,5,32,54,8,14,13,55,8,18,7,4,4,8,49,27,4,19,11,21,14,35,10,10,37,40,1,10,102,167,61,27,51
"2019-08-16T10:00:00.000-0700",50,24,2,37,28,18,9,53,16,91,38,31,12,16,6,32,38,30,9,13,17,110,65,40,122,42,13,19,36,19,44,24,46,62,9,9,45,44,12,81,50,34,22,28,11,98,11,16,6,34,16,9,15,13,17,16,1,12,4,36,37,7,7,0,1,5,0,11,0,0,0,9,16,7,14,11,27,6,4,1,14,44,24,10,21,11,27,15,16,14,8,45,26,0,10,113,138,55,37,49
"2019-08-16T11:00:00.000-0700",87,22,1,46,34,36,10,41,12,80,37,18,11,7,4,24,31,22,6,10,17,270,125,59,195,85,28,16,15,52,115,58,94,133,16,14,98,150,46,151,57,61,71,53,7,195,31,21,10,31,43,19,15,30,18,25,6,23,8,43,29,6,20,3,7,4,1,21,4,4,3,7,21,27,32,29,46,6,4,3,14,97,27,10,18,16,26,18,23,39,24,30,40,1,7,151,223,95,43,84
"2019-08-16T12:00:00.000-0700",105,31,4,56,31,47,8,62,18,81,37,21,12,8,9,21,26,23,7,9,12,368,143,118,305,122,49,23,17,80,153,90,131,201,15,13,127,171,50,213,68,80,61,87,9,271,22,24,12,32,101,13,16,29,18,34,12,21,10,48,45,6,24,1,5,16,6,46,13,7,1,9,35,45,60,49,82,13,11,8,12,87,30,11,9,16,31,12,18,40,27,35,36,5,7,179,354,150,68,119
"2019-08-16T13:00:00.000-0700",89,37,4,43,34,35,7,50,19,59,30,13,16,7,2,24,24,21,10,11,13,226,105,64,184,80,35,17,10,37,89,52,86,123,10,7,72,100,25,127,48,49,33,44,7,153,18,17,9,40,79,12,15,20,18,23,14,11,5,43,51,7,11,0,3,11,6,17,10,8,3,5,18,18,23,16,36,10,5,5,13,78,28,6,17,21,33,15,15,18,8,43,32,0,13,155,223,99,50,94
"2019-08-16T14:00:00.000-0700",87,32,1,56,30,24,7,55,10,58,39,17,12,8,5,34,32,33,11,9,14,152,95,55,178,97,22,11,10,36,83,41,73,80,11,31,54,69,17,100,64,26,27,35,15,163,17,24,13,33,65,7,12,23,30,25,3,9,6,46,44,11,14,13,16,16,10,17,29,11,25,5,24,19,43,14,22,16,4,7,18,75,28,8,29,13,30,14,32,9,10,34,28,4,7,109,183,69,37,91
"2019-08-16T15:00:00.000-0700",79,27,3,47,24,24,7,39,12,59,40,10,6,0,7,19,23,18,5,5,8,118,94,35,175,71,17,22,27,37,58,42,63,77,7,21,45,54,16,119,34,25,21,34,5,172,10,16,5,22,57,6,13,17,14,24,7,12,4,44,37,16,17,19,32,11,5,10,50,13,55,3,20,19,32,16,12,14,2,4,18,78,41,9,41,16,35,16,51,11,5,31,28,2,8,125,201,80,41,65
"2019-08-16T16:00:00.000-0700",79,15,3,43,20,8,5,24,8,11,21,7,7,2,0,13,14,14,6,2,6,93,91,32,178,65,27,11,11,30,57,27,59,66,5,3,44,49,14,110,30,16,20,25,6,170,19,16,8,24,66,11,10,21,27,25,4,16,5,40,36,24,15,14,30,9,5,7,38,7,55,5,30,25,37,15,8,7,2,3,11,57,28,7,27,11,32,12,54,11,5,25,38,0,4,116,221,83,52,77
"2019-08-16T17:00:00.000-0700",39,13,0,23,12,7,0,13,4,3,7,4,7,1,1,12,14,11,4,4,6,52,65,17,112,41,11,18,6,14,28,16,38,43,1,1,20,21,6,73,28,15,13,20,4,76,8,1,2,13,35,9,4,7,12,20,8,8,0,11,23,9,10,7,5,2,3,10,4,44,12,1,7,13,53,7,4,7,2,2,13,43,14,5,26,3,5,9,12,12,4,26,15,1,4,120,231,62,38,36
"2019-08-16T18:00:00.000-0700",15,6,0,9,12,0,0,4,2,1,3,1,1,1,1,2,3,4,1,0,0,16,32,6,35,16,6,14,10,8,6,6,6,12,0,0,4,5,1,30,5,3,2,2,1,22,1,0,0,15,14,2,1,4,8,9,2,3,1,4,10,0,4,11,0,1,2,28,1,52,0,1,1,1,24,0,2,7,0,1,2,12,4,1,4,0,2,0,1,2,2,16,11,5,0,58,73,33,25,10
"2019-08-16T19:00:00.000-0700",0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,3,5,2,2,6,9,28,6,12,12,4,1,1,4,8,9,10,9,0,1,3,2,0,14,5,2,0,4,6,22,2,0,0,3,1,0,0,2,1,1,2,2,1,1,3,2,4,8,1,2,2,8,3,51,1,3,2,0,9,0,5,5,1,0,0,20,1,1,1,0,0,0,1,7,0,3,2,1,0,32,47,31,15,5
"2019-08-16T20:00:00.000-0700",1,0,0,1,1,0,0,0,0,1,3,0,1,1,0,1,4,6,2,2,6,4,16,1,10,8,3,1,1,2,1,2,4,4,1,1,2,2,0,15,5,1,1,2,2,11,0,0,0,0,1,0,0,1,2,1,1,0,1,1,1,0,1,7,1,1,3,6,1,48,1,0,0,0,44,0,0,3,0,1,0,11,1,0,1,0,0,0,0,0,0,1,0,0,0,27,72,18,5,6
"2019-08-16T21:00:00.000-0700",0,0,0,0,0,0,0,0,0,3,4,2,1,1,3,2,3,4,1,3,1,3,7,1,3,4,1,1,1,1,1,2,0,0,0,0,0,2,2,3,3,0,0,0,1,2,0,0,0,1,1,0,0,0,0,1,2,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,14,5,4,2,2
"2019-08-16T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,2,2,0,0,3,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,6,4,4,0
"2019-08-16T23:00:00.000-0700",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,4,3,3,1
"2019-08-17T00:00:00.000-0700",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0
"2019-08-17T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0
"2019-08-17T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
"2019-08-17T03:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2019-08-17T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2019-08-17T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0
"2019-08-17T06:00:00.000-0700",0,0,0,0,0,0,0,1,0,1,5,1,0,3,0,6,7,5,0,2,2,4,10,1,0,2,2,0,0,0,0,0,1,1,0,0,1,1,0,3,5,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,7,5,1
"2019-08-17T07:00:00.000-0700",0,0,0,0,0,0,0,3,0,3,8,0,0,4,1,7,15,14,6,0,1,14,10,3,4,8,3,0,0,4,3,3,3,4,0,0,0,1,1,10,9,9,0,0,4,12,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,19,42,15,8,6
"2019-08-17T08:00:00.000-0700",8,2,0,5,7,4,0,6,4,7,6,3,2,1,0,4,15,6,5,1,2,23,21,7,36,18,5,1,2,6,6,4,9,14,0,0,14,10,1,37,8,13,11,13,1,25,8,8,2,17,7,1,4,9,6,4,0,6,1,16,16,1,4,0,1,0,0,2,2,1,0,0,1,3,4,0,1,1,1,0,1,9,4,0,2,0,1,5,1,2,0,16,21,0,0,24,71,19,8,18
"2019-08-17T09:00:00.000-0700",17,5,1,7,10,6,1,6,0,5,9,2,2,4,2,10,18,14,10,3,3,28,35,8,51,24,11,3,3,4,6,9,13,22,2,0,22,14,2,39,15,19,11,15,2,32,8,23,3,11,19,4,4,9,9,12,0,4,1,30,28,0,3,1,0,0,1,1,1,3,0,1,1,2,6,2,3,2,0,0,1,14,1,0,1,0,2,4,2,2,1,13,19,0,2,53,63,21,10,27
"2019-08-17T10:00:00.000-0700",22,6,1,6,9,13,1,4,1,1,3,1,3,0,0,8,13,5,7,3,0,48,23,6,68,20,6,5,2,7,14,3,10,14,0,0,24,19,5,43,18,21,11,18,4,48,16,13,6,9,34,3,4,19,4,9,1,11,3,29,30,3,4,2,2,1,1,2,3,4,2,0,12,26,6,24,0,3,0,0,3,9,1,1,2,0,2,8,3,1,0,9,16,2,2,38,92,24,16,31
"2019-08-17T11:00:00.000-0700",27,6,2,10,8,10,2,9,3,8,9,1,1,7,3,12,20,16,8,2,2,135,53,22,109,40,10,10,5,13,19,11,13,22,1,0,57,58,20,90,15,27,23,40,6,54,10,7,2,7,37,6,3,10,3,12,0,3,2,9,3,4,6,0,1,1,0,6,2,3,1,1,5,24,6,17,4,4,0,0,4,25,3,0,2,0,3,12,4,2,0,14,8,2,2,41,114,31,13,42
"2019-08-17T12:00:00.000-0700",23,9,2,12,17,9,0,7,1,6,4,0,0,2,3,5,8,9,5,5,3,88,38,13,73,25,6,9,7,7,14,12,13,30,1,0,18,39,8,38,4,11,11,15,2,51,9,10,5,13,33,6,3,10,2,6,1,2,1,12,11,2,5,0,3,2,0,3,0,0,0,2,6,28,6,28,6,0,0,0,3,11,1,0,1,1,2,13,0,0,1,21,15,0,2,38,86,29,11,18
"2019-08-17T13:00:00.000-0700",31,11,1,19,19,11,1,6,1,4,5,2,0,4,4,4,13,9,5,2,4,93,31,19,93,28,7,15,5,13,20,12,25,26,1,3,29,50,8,55,15,24,20,15,3,50,12,14,7,17,30,7,7,12,8,12,2,4,1,19,15,0,5,0,1,5,1,4,1,2,1,0,5,29,2,21,7,2,1,0,1,19,1,0,0,0,2,9,2,1,0,27,16,0,1,32,79,30,10,24
"2019-08-17T14:00:00.000-0700",25,8,0,12,11,9,0,3,2,9,7,1,3,0,3,9,14,13,3,3,6,66,26,15,98,24,8,15,7,9,11,11,18,21,1,0,24,39,7,46,15,13,14,19,6,37,9,8,4,11,25,6,6,14,4,17,0,10,1,11,10,2,5,0,2,2,1,8,2,1,1,1,4,30,9,16,6,4,0,2,4,17,5,0,3,3,5,9,1,1,1,20,14,0,4,28,87,28,21,20
"2019-08-17T15:00:00.000-0700",28,8,2,15,10,5,1,2,4,11,7,2,2,1,2,8,16,17,6,5,8,56,28,11,98,27,10,13,5,8,9,5,13,14,2,0,19,22,5,56,16,9,12,14,4,40,2,0,3,7,39,9,1,3,4,11,2,2,1,1,3,0,4,1,3,3,1,5,2,3,2,0,1,32,8,14,6,5,1,1,2,17,1,0,3,0,1,8,0,2,1,15,1,0,2,46,76,37,18,17
"2019-08-17T16:00:00.000-0700",20,3,1,6,5,5,1,5,2,12,6,1,0,1,4,3,8,5,2,6,8,66,53,11,102,26,7,15,5,12,20,13,27,28,2,1,18,32,10,69,13,7,8,6,5,72,17,28,6,12,25,11,7,20,17,31,4,13,2,37,21,6,11,0,2,2,0,4,3,3,3,4,8,32,25,13,2,3,2,2,23,33,40,2,52,1,15,16,0,3,0,18,25,0,2,49,137,41,20,33
"2019-08-17T17:00:00.000-0700",24,6,0,6,7,6,0,3,2,10,1,3,1,0,0,2,2,2,3,2,2,73,102,28,89,38,12,14,7,15,14,18,37,25,1,1,17,50,12,65,9,5,10,19,4,84,4,5,1,2,15,9,3,10,2,12,4,2,1,7,4,3,16,1,0,0,0,5,2,2,0,1,1,3,6,4,3,3,0,2,2,64,27,0,20,5,6,5,2,10,0,19,8,0,1,71,103,133,74,31
"2019-08-17T18:00:00.000-0700",10,2,0,3,4,4,1,5,2,13,4,3,1,0,2,10,7,5,2,1,2,35,31,10,40,13,4,14,7,9,10,4,12,18,0,2,7,19,7,25,8,4,7,8,2,25,0,0,1,13,4,2,1,0,6,9,0,0,1,4,11,2,4,0,0,0,2,1,1,1,1,0,1,0,6,4,2,1,1,1,0,19,1,1,2,1,0,3,1,2,3,15,5,0,0,46,69,32,19,14
"2019-08-17T19:00:00.000-0700",1,0,0,1,0,1,0,2,0,11,3,2,2,1,3,1,4,2,2,6,6,36,99,14,36,39,23,2,2,12,14,19,31,17,0,0,6,12,10,45,10,1,3,5,4,64,1,0,4,1,0,1,0,1,2,3,2,2,0,0,2,0,18,0,1,0,0,4,2,0,0,0,1,4,10,4,4,4,1,2,2,48,4,0,0,0,1,4,1,10,0,4,3,0,0,102,83,135,80,28
"2019-08-17T20:00:00.000-0700",1,0,0,0,0,0,1,3,2,11,3,1,1,0,2,2,5,6,0,4,7,50,90,20,43,52,15,1,2,14,20,7,27,19,2,0,8,24,8,30,5,3,3,5,3,50,0,0,5,1,1,0,0,3,0,4,2,0,1,1,1,0,7,0,0,0,0,2,0,0,0,0,0,1,5,1,2,3,1,1,12,58,11,2,11,1,6,9,0,3,0,1,2,0,0,43,81,71,44,32
"2019-08-17T21:00:00.000-0700",0,0,0,0,0,0,0,0,0,3,1,0,1,1,3,1,3,2,1,1,1,6,12,3,8,5,1,1,2,0,0,4,2,3,0,1,1,0,0,11,1,2,0,1,0,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,3,3,0,0,4,0,0,7,0,1,0,3,1,0,1,17,29,15,8,3
"2019-08-17T22:00:00.000-0700",0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0,0,0,1,10,0,1,2,1,0,0,1,0,4,2,1,0,0,1,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,15,11,11,7,1
"2019-08-17T23:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,6,2,2,2
"2019-08-18T00:00:00.000-0700",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"2019-08-18T01:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
"2019-08-18T02:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2019-08-18T03:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2019-08-18T04:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"2019-08-18T05:00:00.000-0700",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0
"2019-08-18T06:00:00.000-0700",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,4,3,1,3,4,61,12,45,47,28,0,0,6,0,18,14,10,0,0,1,2,0,35,10,1,1,2,2,68,0,0,2,0,1,0,0,2,0,3,1,0,1,0,1,1,17,0,0,0,0,0,0,2,0,0,0,1,10,1,0,0,0,1,0,35,2,1,0,1,0,0,1,3,1,0,0,0,0,60,97,109,55,33
"2019-08-18T07:00:00.000-0700",0,0,0,0,0,0,0,3,1,5,6,1,1,2,2,7,15,13,5,6,8,162,243,102,133,200,135,0,0,68,65,83,94,138,16,10,111,134,32,179,27,54,81,76,5,249,13,18,27,5,2,6,2,28,15,15,5,5,4,22,14,2,76,2,2,3,2,4,7,6,5,2,4,3,34,22,8,4,3,1,5,136,11,5,9,2,4,4,3,21,0,3,16,0,1,206,209,374,156,139
"2019-08-18T08:00:00.000-0700",5,0,0,3,4,2,0,4,2,7,3,3,2,0,3,8,18,17,9,12,15,203,187,84,165,200,48,3,3,66,64,39,72,63,6,6,126,173,29,172,64,104,54,59,6,208,17,19,21,23,4,5,3,21,32,26,4,6,1,36,45,1,55,6,6,2,2,4,10,16,8,1,2,2,42,7,7,6,6,4,7,111,10,1,9,3,7,6,14,19,1,18,41,0,1,167,293,280,105,96
"2019-08-18T09:00:00.000-0700",14,4,1,8,8,6,0,4,0,7,4,0,3,8,2,8,13,11,5,4,4,124,82,37,123,61,17,7,3,21,32,37,73,73,4,3,85,105,18,83,27,75,41,56,4,78,4,7,2,6,10,5,3,4,13,23,1,2,2,10,15,3,15,11,4,2,3,9,18,31,15,0,1,3,53,3,1,6,0,1,2,45,8,3,5,2,1,5,14,6,0,11,15,3,1,128,133,92,57,46
"2019-08-18T10:00:00.000-0700",15,4,0,9,10,7,0,3,0,7,2,0,0,1,1,5,11,16,7,5,5,223,112,108,164,84,15,7,3,29,43,22,31,47,12,7,141,185,46,156,28,79,65,116,4,139,6,1,3,9,12,9,2,9,10,26,2,1,1,5,6,18,6,20,3,4,4,23,17,49,27,3,3,7,69,8,7,9,4,2,6,37,7,1,10,0,6,8,23,1,0,15,5,1,4,126,179,39,16,75
"2019-08-18T11:00:00.000-0700",17,7,0,10,10,8,0,1,0,3,4,1,1,0,3,5,13,17,6,2,11,111,153,37,114,41,42,5,3,20,32,38,72,49,1,4,58,82,16,106,17,28,24,30,11,86,8,4,9,8,13,4,3,13,11,20,4,1,2,18,13,10,32,25,7,3,2,14,33,56,37,2,7,11,55,13,9,12,5,2,2,90,2,3,5,2,2,3,30,13,0,10,12,3,2,221,190,183,96,50
"2019-08-18T12:00:00.000-0700",35,7,1,13,16,11,1,6,3,4,6,1,6,4,1,12,17,19,7,5,11,206,67,41,150,76,8,14,6,30,39,38,55,82,13,2,112,134,31,141,34,54,59,90,11,107,4,10,4,12,18,6,0,4,20,31,1,1,0,12,12,13,10,12,24,31,16,10,20,7,24,0,8,12,49,12,12,9,1,1,0,30,10,0,4,0,0,1,41,3,0,21,13,0,1,281,142,73,49,65
"2019-08-18T13:00:00.000-0700",31,10,0,11,19,10,1,4,1,9,7,4,4,1,3,8,14,13,4,8,11,274,163,109,226,173,63,13,8,74,116,78,134,140,12,1,109,212,31,189,32,52,46,65,6,260,8,8,16,16,22,9,8,6,10,31,1,1,1,6,9,11,48,22,32,38,14,10,32,13,45,1,1,1,34,5,5,7,0,1,4,82,7,5,5,0,5,8,48,15,0,21,10,3,1,244,232,227,106,170
